review_id,product_id,customer_id,order_id,rating,review_title,review_text,review_date,verified_purchase,helpful_count
1895,463.0,1774,4178,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-02-12,True,11
1896,329.0,1466,4919,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-10-17,True,24
1897,309.0,331,888,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-09-22,True,5
1898,104.0,1144,6794,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-07-12,True,46
1899,288.0,1986,6464,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-06-14,True,9
1900,397.0,1842,7065,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-08-09,True,34
1901,325.0,1737,3076,3,Love it!,This is a sample review text for the product. Rating: 3/5,2024-11-29,True,31
1902,107.0,1860,417,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-12-16,True,12
1903,413.0,1175,6435,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-03-11,True,0
1904,403.0,1117,4890,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-08-20,True,17
1905,231.0,84,493,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-10-04,True,39
1906,156.0,421,2941,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2023-01-23,True,18
1907,49.0,446,3923,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-02-25,True,43
1908,481.0,40,3166,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-07-14,True,16
1909,59.0,1103,5704,1,Just okay,This is a sample review text for the product. Rating: 1/5,2023-09-27,True,1
1910,194.0,1842,4923,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2025-01-04,True,6
1911,461.0,458,6407,4,Could be better,This is a sample review text for the product. Rating: 4/5,2025-01-03,True,33
1912,152.0,1228,5857,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-09-15,True,28
1913,138.0,304,6762,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2024-08-23,True,32
1914,91.0,910,3300,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-10-25,True,33
1915,298.0,31,7076,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-01-26,True,14
1916,288.0,806,5578,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2024-06-22,True,41
1917,225.0,1920,6316,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-06-28,True,40
1918,96.0,1087,4726,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-07-15,True,39
1919,69.0,1248,1600,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2024-01-21,True,10
1920,17.0,69,2467,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-08-12,True,33
1921,356.0,200,3526,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-03-27,True,22
1922,14.0,1018,3607,5,Could be better,This is a sample review text for the product. Rating: 5/5,2025-01-24,True,15
1923,100.0,1253,1369,2,Love it!,This is a sample review text for the product. Rating: 2/5,2023-09-07,True,46
1924,313.0,248,405,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-07-05,True,17
1925,232.0,642,2801,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-12-12,True,22
1926,317.0,1563,681,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-03-07,True,19
1927,443.0,678,7590,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-02-14,True,25
1928,172.0,1248,7787,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-09-10,True,37
1929,445.0,1894,799,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-03-27,True,0
1930,174.0,1370,6107,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-04-08,True,35
1931,75.0,1724,4132,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-07-02,True,7
1932,176.0,137,6249,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-07-15,True,37
1933,359.0,1240,583,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-07-16,True,42
1934,185.0,1830,3430,1,Waste of money,This is a sample review text for the product. Rating: 1/5,2024-04-06,True,12
1935,458.0,1905,6922,3,Not bad,This is a sample review text for the product. Rating: 3/5,2023-03-15,True,25
1936,271.0,1067,5729,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-04-15,True,13
1937,358.0,1175,5450,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-10-11,True,16
1938,91.0,1190,5001,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-01-10,True,40
1939,452.0,426,1063,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-03-03,True,8
1940,344.0,1350,6518,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-11-19,True,16
1941,30.0,1250,3708,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-02-12,True,37
1942,163.0,1888,6963,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-08-02,True,18
1943,288.0,139,5208,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-09-09,True,50
1944,172.0,1823,1753,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2024-05-23,True,12
1945,371.0,740,1357,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-05-21,True,25
1946,71.0,448,7779,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-09-23,True,18
1947,50.0,1487,996,3,Great product!,This is a sample review text for the product. Rating: 3/5,2023-11-05,True,20
1948,148.0,29,3507,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-07-13,True,22
1949,450.0,1138,981,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-06-24,True,6
1950,399.0,1415,1285,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-08-12,True,45
1951,230.0,1108,7823,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-11-23,True,18
1952,100.0,875,6788,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-05-11,True,30
1953,359.0,1759,6757,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-12-01,True,20
1954,359.0,1653,6799,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-03-16,True,5
1955,285.0,1003,7282,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-06-11,True,45
1956,474.0,162,6112,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-09-09,True,5
1957,492.0,1629,6471,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-05-30,True,28
1958,368.0,167,7041,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2023-11-29,True,44
1959,139.0,323,7716,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2024-02-10,True,21
1960,172.0,725,7695,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-08-19,True,22
1961,229.0,1967,7952,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-09-26,True,17
1962,233.0,1952,4477,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-02-27,True,41
1963,14.0,1018,3607,2,Exceeded expectations,This is a sample review text for the product. Rating: 2/5,2025-01-31,True,33
1964,342.0,868,1741,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-12-30,True,14
1965,310.0,44,1004,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-03-20,True,43
1966,461.0,1303,2956,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-11-05,True,32
1967,153.0,12,5658,1,Perfect!,This is a sample review text for the product. Rating: 1/5,2024-11-28,True,23
1968,349.0,1689,2642,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-07-01,True,5
1969,120.0,366,4412,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2023-01-21,True,13
1970,400.0,930,2892,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-09-13,True,29
1971,12.0,1091,7480,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-12-07,True,47
1972,167.0,1860,15,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-07-08,True,44
1973,419.0,1438,7467,2,Could be better,This is a sample review text for the product. Rating: 2/5,2023-10-26,True,36
1974,299.0,242,3256,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-07-29,True,43
1975,302.0,1431,3772,3,Not bad,This is a sample review text for the product. Rating: 3/5,2023-08-15,True,9
1976,367.0,1013,5953,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-05-31,True,19
1977,469.0,986,2001,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-08-23,True,37
1978,123.0,228,249,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-03-06,True,28
1979,34.0,1980,6581,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-01-28,True,43
1980,252.0,635,966,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-02-12,True,5
1981,315.0,1785,2645,5,Not bad,This is a sample review text for the product. Rating: 5/5,2024-10-30,True,50
1982,243.0,1280,435,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-12-30,True,23
1983,65.0,1866,6078,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-04-14,True,37
1984,189.0,1761,2322,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-09-07,True,23
1985,254.0,1012,2072,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-06-17,True,7
1986,94.0,345,211,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-11-12,True,35
1987,48.0,492,4618,2,Great product!,This is a sample review text for the product. Rating: 2/5,2023-09-08,True,49
1988,248.0,1866,6934,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-05-19,True,45
1989,325.0,1357,3776,2,Just okay,This is a sample review text for the product. Rating: 2/5,2024-05-19,True,39
1990,395.0,794,2347,1,Waste of money,This is a sample review text for the product. Rating: 1/5,2023-02-20,True,37
1991,172.0,435,7588,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-08-18,True,24
1992,484.0,1659,7337,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-10-09,True,17
1993,151.0,857,6087,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-01-04,True,16
1994,235.0,1065,7256,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-12-02,True,1
1995,121.0,1083,1772,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-01-02,True,0
1996,89.0,71,3752,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-01-01,True,1
1997,203.0,1485,1747,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-06-06,True,42
1998,456.0,946,1371,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-10-17,True,36
1999,98.0,638,4367,2,Great product!,This is a sample review text for the product. Rating: 2/5,2023-05-03,True,47
2000,154.0,1043,5281,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-12-27,True,34
2001,445.0,1894,799,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-03-27,True,0
2002,185.0,254,5610,3,Could be better,This is a sample review text for the product. Rating: 3/5,2024-07-02,True,15
2003,376.0,937,6075,2,Not bad,This is a sample review text for the product. Rating: 2/5,2024-09-12,True,47
2004,184.0,1343,3516,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2024-10-20,True,29
2005,20.0,1704,195,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-10-21,True,46
2006,474.0,1341,6189,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-11-27,True,38
2007,224.0,1899,6419,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-12-05,True,26
2008,495.0,1019,4488,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-04-04,True,36
2009,457.0,646,2025,2,Just okay,This is a sample review text for the product. Rating: 2/5,2024-04-25,True,25
2010,313.0,1954,3239,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2024-10-08,True,8
2011,391.0,612,6904,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-05-19,True,10
2012,334.0,1751,1743,1,Perfect!,This is a sample review text for the product. Rating: 1/5,2024-12-20,True,5
2013,32.0,10,4088,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-12-26,True,1
2014,191.0,1955,4826,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-08-15,True,39
2015,430.0,549,789,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-06-28,True,19
2016,444.0,1283,4480,1,Not bad,This is a sample review text for the product. Rating: 1/5,2024-03-09,True,30
2017,252.0,306,6726,3,Just okay,This is a sample review text for the product. Rating: 3/5,2023-02-20,True,37
2018,59.0,1151,5207,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-03-11,True,50
2019,7.0,361,4076,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-01-15,True,42
2020,128.0,496,6021,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-05-06,True,16
2021,325.0,716,3450,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-01-10,True,29
2022,239.0,700,2336,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-01-29,True,14
2023,293.0,210,975,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-07-11,True,9
